"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
278,22.7987342809,-11.9637657191,1074.31,1000,262899.8,1000,262902.5,0.1,0.2%,269
279,22.7937500000,-11.9707950432,1077.245,948.35,263848.1,948.35,263850.9,0.2,0.3%,270
280,22.7917892937,-11.9790440396,1078.905,937.17,264785.3,937.18,264788,0.1,0.2%,271
281,22.7835457803,-11.9812500000,1076.409,930.38,265715.7,930.38,265718.4,0.2,0.3%,272
282,22.7777477782,-11.9860811115,1074.3,827.25,266542.9,827.26,266545.7,0.1,0.3%,274
283,22.7783103864,-11.9925229469,1073.47,715.24,267258.2,715.24,267260.9,0.1,0.1%,275
284,22.7822981995,-11.9989648662,1076.01,834.53,268092.7,834.53,268095.4,0.2,0.3%,276
285,22.7857708824,-12.0066042157,1073.027,925.84,269018.5,925.85,269021.3,0.2,0.3%,278
286,22.7869537028,-12.0130462972,1075.144,724.19,269742.7,724.19,269745.5,0.2,0.3%,279
287,22.7812500000,-12.0197861716,1076.98,970.4,270713.1,970.4,270715.9,0.1,0.2%,280
288,22.7770833333,-12.0271459276,1072.555,932.05,271645.2,932.06,271647.9,0.3,0.5%,282
289,22.7735657953,-12.0347675381,1071.734,926.05,272571.2,926.05,272574,0.1,0.1%,283
290,22.7671233844,-12.0412099489,1071.357,1000,273571.2,1000,273574,0.0,0.0%,283
291,22.7606809735,-12.0476523598,1070.031,999.99,274571.2,999.99,274574,0.1,0.1%,283
292,22.7529946212,-12.0511720455,1068.97,923.05,275494.3,923.05,275497,0.1,0.1%,285
293,22.7479166667,-12.0581647090,1067.476,950.82,276445.1,950.82,276447.9,0.1,0.2%,286
294,22.7460485735,-12.0664514265,1067.413,938.99,277384.1,938.99,277386.8,0.0,0.0%,287
295,22.7478941798,-12.0728941798,1067.003,740.5,278124.6,740.5,278127.3,0.0,0.1%,288
296,22.7483976448,-12.0817309781,1066.177,979.09,279103.7,979.09,279106.4,0.0,0.1%,290
297,22.7520833333,-12.0892851847,1066.021,927.01,280030.7,927.01,280033.4,0.0,0.0%,291
298,22.7458528034,-12.0958138633,1066,990.8,281021.5,990.8,281024.2,0.0,0.0%,292
299,22.7375621274,-12.0979166667,1066,932.05,281953.5,932.05,281956.3,0.0,0.0%,293
300,22.7301499568,-12.1020833333,1066.574,929.28,282882.8,929.28,282885.6,0.0,0.1%,295
301,22.7215470247,-12.1034529753,1066.255,948.7,283831.5,948.7,283834.3,0.0,0.0%,296
302,22.7138596895,-12.1069736438,1067.391,923.04,284754.5,923.04,284757.3,0.1,0.1%,298
303,22.7074163900,-12.1134169433,1067.415,1000,285754.5,1000,285757.3,0.0,0.0%,298
304,22.7009730905,-12.1198602428,1067.925,1000,286754.5,1000,286757.3,0.0,0.1%,298
305,22.6945297910,-12.1263035424,1067.204,999.99,287754.5,999.99,287757.3,0.0,0.1%,298
306,22.6868420843,-12.1298245823,1068.019,923.03,288677.6,923.03,288680.3,0.1,0.1%,300
307,22.6803985919,-12.1362680747,1067.083,1000,289677.6,1000,289680.3,0.1,0.1%,300
308,22.6770833333,-12.1439719808,1068,925.48,290603,925.48,290605.8,0.1,0.1%,301
309,22.6764215991,-12.1527450676,1067,973.18,291576.2,973.18,291579,0.1,0.1%,302
310,22.6729166667,-12.1603727298,1066.608,926.02,292502.2,926.02,292505,0.0,0.0%,303
311,22.6729166667,-12.1694123925,1066.563,1000,293502.2,1000,293505,0.0,0.0%,303
312,22.6689706736,-12.1768626597,1066.876,929.35,294431.6,929.35,294434.4,0.0,0.0%,304
313,22.6625266009,-12.1833067324,1067.156,1000,295431.6,1000,295434.4,0.0,0.0%,304
314,22.6560825282,-12.1897508051,1066.04,999.99,296431.6,999.99,296434.4,0.1,0.1%,304
315,22.6485969831,-12.1937500000,1066.216,927,297358.6,927,297361.4,0.0,0.0%,305
316,22.6394078553,-12.1937500000,1066.486,1000,298358.6,1000,298361.4,0.0,0.0%,305
317,22.6305267764,-12.1944732236,1065.427,969.78,299328.4,969.78,299331.1,0.1,0.1%,306
318,22.6240825097,-12.2009174903,1065.237,1000,300328.4,1000,300331.2,0.0,0.0%,306
319,22.6171646288,-12.2062500000,1064.835,956.4,301284.8,956.4,301287.6,0.0,0.0%,307
320,22.6087044414,-12.2079622253,1065.192,939.91,302224.7,939.91,302227.5,0.0,0.0%,309
321,22.6022600534,-12.2144066133,1065.054,1000,303224.7,1000,303227.5,0.0,0.0%,309
322,22.5933260851,-12.2150072482,1065.034,974.42,304199.1,974.42,304201.9,0.0,0.0%,311
323,22.5868815937,-12.2214517396,1065.664,1000,305199.1,1000,305201.9,0.0,0.1%,312
324,22.5800907005,-12.2270833333,1064.071,966.51,306165.6,966.51,306168.4,0.1,0.2%,313
325,22.5727476163,-12.2314190503,1065.093,931.91,307097.5,931.91,307100.3,0.1,0.1%,315
326,22.5663029367,-12.2378637300,1065.385,1000,308097.5,1000,308100.3,0.0,0.0%,315
327,22.5628287840,-12.2455045493,1065,925.93,309023.5,925.93,309026.2,0.0,0.0%,317
328,22.5563839339,-12.2519493994,1064.496,1000,310023.5,1000,310026.2,0.0,0.1%,317
329,22.5520833333,-12.2592575425,1063.793,934.1,310957.6,934.1,310960.3,0.0,0.1%,318
330,22.5464647406,-12.2660352594,1064.043,967.39,311924.9,967.39,311927.7,0.0,0.0%,319
331,22.5429904424,-12.2736762242,1063.497,925.94,312850.9,925.94,312853.7,0.0,0.1%,321
332,22.5395833333,-12.2813443018,1063.008,925.72,313776.6,925.72,313779.4,0.0,0.1%,322
333,22.5395833333,-12.2903838825,1062.417,1000,314776.6,1000,314779.4,0.0,0.1%,322
334,22.5395833333,-12.2994234632,1062.045,1000,315776.6,1000,315779.4,0.0,0.0%,322
335,22.5395833333,-12.3084630361,1062.484,1000,316776.6,1000,316779.4,0.0,0.0%,323
336,22.5354166667,-12.3158257544,1062.208,932.11,317708.7,932.11,317711.5,0.0,0.0%,325
337,22.5397772090,-12.3231105423,1061.78,935.1,318643.8,935.1,318646.6,0.0,0.0%,327
338,22.5437500000,-12.3305514048,1061.282,929.67,319573.5,929.67,319576.3,0.0,0.1%,328
339,22.5437500000,-12.3395909538,1062.04,1000,320573.5,1000,320576.3,0.0,0.1%,328
340,22.5442590323,-12.3484256990,1063.329,978.91,321552.4,978.91,321555.2,0.1,0.1%,329
341,22.5507050812,-12.3548717478,1062.103,1000,322552.4,1000,322555.2,0.1,0.1%,329
342,22.5520833333,-12.3633567596,1062.007,950.55,323502.9,950.55,323505.7,0.0,0.0%,330
343,22.5576549520,-12.3701549520,1061.727,965.78,324468.7,965.78,324471.5,0.0,0.0%,331
344,22.5641012713,-12.3766012713,1062.698,1000,325468.7,1000,325471.5,0.1,0.1%,331
345,22.5705475906,-12.3830475906,1062.901,999.99,326468.7,999.99,326471.5,0.0,0.0%,331
346,22.5729166667,-12.3911340843,1062.697,930.93,327399.7,930.93,327402.4,0.0,0.0%,332
347,22.5770833333,-12.3984976742,1061.381,932.13,328331.8,932.13,328334.6,0.1,0.1%,334
348,22.5770833333,-12.4075371791,1061.555,1000,329331.8,1000,329334.6,0.0,0.0%,334
349,22.5814765637,-12.4148098971,1061.602,935.68,330267.5,935.68,330270.2,0.0,0.0%,335
350,22.5879234008,-12.4212567341,1063.289,1000,331267.5,1000,331270.2,0.1,0.2%,335
351,22.5937500000,-12.4279530042,1061.07,974.73,332242.2,974.74,332245,0.1,0.2%,336
352,22.5937500000,-12.4369924827,1064.433,1000,333242.2,1000,333245,0.2,0.3%,336
353,22.5937500000,-12.4460319612,1060.545,1000,334242.2,1000,334245,0.2,0.4%,336
354,22.5937500000,-12.4550714396,1060.421,1000,335242.2,1000,335245,0.0,0.0%,336
355,22.5911150860,-12.4630515806,1063.897,928.12,336170.3,928.13,336173.1,0.2,0.4%,337
356,22.5843480954,-12.4687500000,1062,968.8,337139.1,968.81,337141.9,0.1,0.2%,338
357,22.5769740090,-12.4730259909,1062.036,930.8,338069.9,930.8,338072.7,0.0,0.0%,339
358,22.5729166667,-12.4804343373,1059.2,930.7,339000.6,930.71,339003.4,0.2,0.3%,340
359,22.5729166667,-12.4894737866,1060.701,1000,340000.6,1000,340003.4,0.1,0.2%,340
360,22.5724911362,-12.4983421971,1062.249,982.17,340982.8,982.17,340985.6,0.1,0.2%,341
361,22.5687500000,-12.5058779203,1059.207,927.54,341910.3,927.55,341913.2,0.2,0.3%,342
362,22.5729166667,-12.5132426934,1063.832,932.15,342842.5,932.16,342845.3,0.3,0.5%,344
363,22.5703971042,-12.5212695625,1062.398,929.25,343771.7,929.25,343774.6,0.1,0.2%,345
364,22.5645833333,-12.5279725538,1060.715,974.24,344746,974.24,344748.8,0.1,0.2%,346
365,22.5604730726,-12.5353602607,1061.307,931.4,345677.4,931.4,345680.2,0.0,0.1%,347
366,22.5599693844,-12.5441972823,1060.378,979.14,346656.5,979.14,346659.3,0.1,0.1%,349
367,22.5562500000,-12.5517421785,1059.439,927.39,347583.9,927.39,347586.7,0.1,0.1%,350
368,22.5520833333,-12.5591074370,1058.487,932.16,348516.1,932.16,348518.9,0.1,0.1%,352
369,22.5520833333,-12.5681468359,1059.206,1000,349516.1,1000,349518.9,0.0,0.1%,352
370,22.5479166667,-12.5755122727,1061.365,932.17,350448.2,932.17,350451.1,0.1,0.2%,354
371,22.5479166667,-12.5845516598,1062.011,1000,351448.2,1000,351451.1,0.0,0.1%,355
372,22.5520833333,-12.5919172736,1059.345,932.17,352380.4,932.18,352383.3,0.2,0.3%,357
373,22.5542521879,-12.6000855212,1059.756,933.85,353314.3,933.85,353317.1,0.0,0.0%,358
374,22.5607012647,-12.6065345981,1058.505,1000,354314.3,1000,354317.1,0.1,0.1%,358
375,22.5671503416,-12.6129836749,1059.006,999.99,355314.3,999.99,355317.1,0.0,0.1%,358
376,22.5706267945,-12.6206267945,1058.79,926.07,356240.3,926.07,356243.2,0.0,0.0%,360
377,22.5770760720,-12.6270760720,1058.338,1000,357240.3,1000,357243.2,0.0,0.0%,360
378,22.5770833333,-12.6361125056,1059.024,999.68,358240,999.68,358242.8,0.0,0.1%,361
379,22.5780835576,-12.6447502243,1059.747,961.73,359201.7,961.73,359204.6,0.0,0.1%,362
380,22.5845331368,-12.6511998034,1058.681,1000,360201.7,1000,360204.6,0.1,0.1%,362
381,22.5933608702,-12.6520833333,1059.545,963.96,361165.7,963.96,361168.5,0.1,0.1%,364
382,22.6011742978,-12.6553409645,1057.145,922.14,362087.8,922.14,362090.7,0.1,0.3%,365
383,22.6062500000,-12.6623423366,1056.477,950.76,363038.6,950.76,363041.4,0.0,0.1%,367
384,22.6104166667,-12.6697087967,1058.904,932.19,363970.8,932.19,363973.6,0.1,0.3%,369
385,22.6116045662,-12.6782712328,1059.317,955.99,364926.8,955.99,364929.6,0.0,0.0%,370
386,22.6180545503,-12.6847212170,1057.241,1000,365926.8,1000,365929.6,0.1,0.2%,371
387,22.6215314742,-12.6923648075,1058.111,926.1,366852.9,926.1,366855.7,0.1,0.1%,373
388,22.6250084398,-12.7000084398,1057.713,926.1,367779,926.1,367781.8,0.0,0.0%,375
389,22.6270833333,-12.7082148852,1058.133,935.41,368714.4,935.41,368717.2,0.0,0.0%,376
390,22.6289892736,-12.7164892736,1059.627,938.49,369652.9,938.49,369655.7,0.1,0.2%,377
391,22.6354397865,-12.7229397865,1058.807,1000,370652.9,1000,370655.7,0.0,0.1%,377
392,22.6418902994,-12.7293902994,1057.722,1000,371652.9,1000,371655.7,0.1,0.1%,377
393,22.6485221424,-12.7354166667,1057.353,981.42,372634.3,981.42,372637.2,0.0,0.0%,378
394,22.6560392675,-12.7393726008,1058.951,926.25,373560.6,926.25,373563.4,0.1,0.2%,379
395,22.6637377865,-12.7429044532,1057.56,922.83,374483.4,922.83,374486.2,0.1,0.2%,381
396,22.6714363760,-12.7464363760,1059.428,922.83,375406.2,922.83,375409.1,0.1,0.2%,383
397,22.6782308622,-12.7520833333,1060.459,966.78,376373,966.78,376375.8,0.1,0.1%,385
398,22.6856583064,-12.7562500000,1057.382,928.98,377302,928.98,377304.8,0.2,0.3%,387
399,22.6932847878,-12.7599514544,1058.641,923.86,378225.8,923.86,378228.7,0.1,0.1%,388
400,22.6997357569,-12.7664024236,1057.324,1000,379225.8,1000,379228.7,0.1,0.1%,388
401,22.7020833333,-12.7744997710,1059.76,931.36,380157.2,931.36,380160,0.1,0.3%,389
402,22.7020833333,-12.7835390215,1056.772,1000,381157.2,1000,381160.1,0.2,0.3%,389
403,22.7020833333,-12.7925782720,1060.2,1000,382157.2,1000,382160.1,0.2,0.3%,389
404,22.6979166667,-12.7999461222,1057.849,932.22,383089.4,932.22,383092.3,0.1,0.3%,391
405,22.6959643730,-12.8082022937,1058.553,937.64,384027,937.64,384029.9,0.0,0.1%,392
406,22.6980173536,-12.8145833333,1058.442,740.28,384767.3,740.28,384770.2,0.0,0.0%,394
407,22.7056871009,-12.8181871009,1059.902,923.18,385690.5,923.18,385693.4,0.1,0.2%,395
408,22.7121387825,-12.8246387825,1061.935,1000,386690.5,1000,386693.4,0.1,0.2%,395
409,22.7156165580,-12.8322832247,1060.087,926.14,387616.6,926.15,387619.5,0.1,0.2%,397
410,22.7187500000,-12.8400658331,1058.888,925.74,388542.4,925.74,388545.3,0.1,0.1%,399
411,22.7187500000,-12.8491050394,1061.449,1000,389542.4,1000,389545.3,0.1,0.3%,399
412,22.7187500000,-12.8581442408,1056.687,1000,390542.4,1000,390545.3,0.3,0.5%,400
413,22.7235801511,-12.8652468177,1059.957,944.61,391487,944.61,391489.9,0.2,0.3%,401
414,22.7312942366,-12.8687500000,1057.617,922.65,392409.6,922.65,392412.6,0.1,0.3%,402
415,22.7389818663,-12.8723151996,1060.111,922.94,393332.6,922.95,393335.5,0.2,0.3%,403
416,22.7437500000,-12.8794427436,1060.324,943.18,394275.8,943.18,394278.7,0.0,0.0%,404
417,22.7459380943,-12.8876047609,1057.46,933.67,395209.4,933.67,395212.3,0.2,0.3%,405
418,22.7479166667,-12.8958507656,1056.934,937.19,396146.6,937.19,396149.5,0.0,0.1%,406
419,22.7429387493,-12.9028945840,1058.355,948.21,397094.8,948.21,397097.7,0.1,0.1%,408
420,22.7364859672,-12.9093473662,1058.582,1000,398094.8,1000,398097.8,0.0,0.0%,408
421,22.7300331850,-12.9158001483,1057.085,1000,399094.8,1000,399097.8,0.1,0.1%,408
422,22.7265548468,-12.9234451532,1056.127,926.18,400021,926.18,400023.9,0.1,0.1%,410
423,22.7229166667,-12.9310262067,1055.059,926.97,400948,926.97,400950.9,0.1,0.1%,411
424,22.7229166667,-12.9400653483,1055.119,1000,401948,1000,401950.9,0.0,0.0%,411
425,22.7229166667,-12.9491044900,1056.905,1000,402948,1000,402950.9,0.1,0.2%,411
426,22.7189099688,-12.9564099688,1055.726,917.72,403865.7,917.72,403868.6,0.1,0.1%,413
427,22.7229166667,-12.9638436789,1056.661,930.23,404795.9,930.23,404798.8,0.1,0.1%,414
428,22.7229166667,-12.9728827960,1055.106,1000,405795.9,1000,405798.8,0.1,0.2%,414
429,22.7229166667,-12.9819219131,1055.808,1000,406795.9,1000,406798.8,0.0,0.1%,414
430,22.7219330128,-12.9905669872,1055.034,962.34,407758.3,962.34,407761.2,0.0,0.1%,415
431,22.7187500000,-12.9983310094,1055.126,925.75,408684,925.75,408686.9,0.0,0.0%,416
432,22.7149751817,-13.0058581517,1056.481,927.98,409612,927.98,409614.9,0.1,0.1%,417
433,22.7085211619,-13.0123121714,1057.391,1000,410612,1000,410614.9,0.1,0.1%,417
434,22.7020602067,-13.0187500000,1051.668,999.24,411611.2,999.26,411614.2,0.3,0.6%,418
435,22.6931140276,-13.0193859724,1052.815,973,412584.2,973,412587.2,0.1,0.1%,419
436,22.6854103471,-13.0229229863,1052.313,922.74,413507,922.74,413509.9,0.0,0.1%,421
437,22.6779735638,-13.0270833333,1050.224,928.76,414435.7,928.77,414438.7,0.1,0.2%,422
438,22.6700028084,-13.0299971916,1050.293,922.75,415358.5,922.75,415361.4,0.0,0.0%,423
439,22.6687500000,-13.0385345364,1051.894,954.22,416312.7,954.22,416315.6,0.1,0.2%,424
440,22.6687500000,-13.0475736064,1049.731,1000,417312.7,1000,417315.6,0.1,0.2%,425
441,22.6684910236,-13.0565089764,1048.968,988.93,418301.6,988.93,418304.6,0.0,0.1%,426
442,22.6645833333,-13.0639833857,1046.838,929.19,419230.8,929.19,419233.8,0.1,0.2%,427
443,22.6676342874,-13.0718009541,1045.156,926,420156.8,926.01,420159.8,0.1,0.2%,428
444,22.6729166667,-13.0787251425,1047.374,956.56,421113.4,956.56,421116.3,0.1,0.2%,429
445,22.6770833333,-13.0860961354,1045.834,932.29,422045.7,932.29,422048.6,0.1,0.2%,431
446,22.6810480914,-13.0935480914,1047.546,929.8,422975.5,929.8,422978.4,0.1,0.2%,432
447,22.6875031759,-13.1000031759,1041.563,1000,423975.5,1000,423978.4,0.3,0.6%,432
448,22.6895833333,-13.1082095240,1040.689,935.48,424910.9,935.48,424913.9,0.1,0.1%,433
449,22.6854166667,-13.1155808395,1039.303,932.3,425843.2,932.3,425846.2,0.1,0.1%,435
450,22.6896196363,-13.1229166667,1039.852,930.78,426774,930.78,426777,0.0,0.1%,437
451,22.6985644200,-13.1222689133,1041.044,972.54,427746.6,972.54,427749.5,0.1,0.1%,438
452,22.7050197653,-13.1158135681,1040.209,1000,428746.6,1000,428749.5,0.0,0.1%,438
453,22.7104166667,-13.1089345921,1039.926,960.02,429706.6,960.02,429709.6,0.0,0.0%,439
454,22.7104166667,-13.0998955650,1038.511,1000,430706.6,1000,430709.6,0.1,0.1%,439
455,22.7154585305,-13.0928748028,1041.115,949.86,431656.4,949.86,431659.4,0.2,0.3%,440
456,22.7232692616,-13.0895833333,1038.681,921.99,432578.4,921.99,432581.4,0.2,0.3%,441
457,22.7324904652,-13.0895833333,1042.547,1000,433578.4,1000,433581.4,0.2,0.4%,441
458,22.7417116687,-13.0895833333,1040.528,1000,434578.4,1000,434581.4,0.1,0.2%,441
459,22.7487781788,-13.0946115122,1039.291,946.94,435525.4,946.94,435528.4,0.1,0.1%,442
460,22.7522576918,-13.1022576918,1039.723,926.25,436451.6,926.25,436454.6,0.0,0.0%,444
461,22.7562500000,-13.1096987043,1039.886,930.1,437381.7,930.1,437384.7,0.0,0.0%,445
462,22.7621926024,-13.1163592691,1041.022,978.88,438360.6,978.88,438363.6,0.1,0.1%,446
463,22.7686479477,-13.1228146143,1038.084,999.99,439360.6,1000,439363.6,0.2,0.3%,446
464,22.7721276879,-13.1304610213,1039.439,926.26,440286.9,926.26,440289.9,0.1,0.1%,448
465,22.7756074723,-13.1381074723,1038.016,926.27,441213.1,926.27,441216.1,0.1,0.2%,450
466,22.7790873000,-13.1457539666,1036.031,926.27,442139.4,926.27,442142.4,0.1,0.2%,452
467,22.7873834936,-13.1479166667,1037.538,930.76,443070.1,930.76,443073.2,0.1,0.2%,453
468,22.7966068715,-13.1479166667,1037.097,1000,444070.1,1000,444073.2,0.0,0.0%,453
469,22.8058302494,-13.1479166667,1036.201,1000,445070.1,1000,445073.2,0.1,0.1%,454
470,22.8136622632,-13.1511622632,1037.184,921.94,445992.1,921.94,445995.1,0.1,0.1%,455
471,22.8201180788,-13.1576180788,1038.246,1000,446992.1,1000,446995.1,0.1,0.1%,455
472,22.8265739538,-13.1640739538,1037.72,1000,447992.1,1000,447995.1,0.0,0.1%,456
473,22.8270833333,-13.1729091292,1038.277,979.01,448971.1,979.01,448974.1,0.0,0.1%,458
474,22.8312500000,-13.1802811353,1037.067,932.31,449903.4,932.31,449906.4,0.1,0.1%,460
475,22.8312500000,-13.1893201069,1036.272,1000,450903.4,1000,450906.4,0.0,0.1%,460
476,22.8375182975,-13.1958516309,1037.158,991.89,451895.3,991.89,451898.3,0.1,0.1%,461
477,22.8452252681,-13.1993919347,1038.074,922.68,452818,922.68,452821,0.1,0.1%,463
478,22.8516817656,-13.2058484323,1038.604,1000,453818,1000,453821,0.0,0.1%,463
479,22.8581382632,-13.2123049299,1039.908,1000,454818,1000,454821,0.1,0.1%,463
480,22.8645996626,-13.2187500000,1039.147,999.46,455817.4,999.46,455820.5,0.0,0.1%,464
481,22.8723021242,-13.2223021242,1038.291,922.72,456740.2,922.72,456743.2,0.1,0.1%,465
482,22.8812647097,-13.2229166667,1036.719,973.81,457714,973.81,457717,0.1,0.2%,466
483,22.8889677357,-13.2264677357,1036.752,922.72,458636.7,922.72,458639.7,0.0,0.0%,467
484,22.8979300175,-13.2270833333,1035.993,973.77,459610.4,973.77,459613.5,0.0,0.1%,468
485,22.9056335297,-13.2306335297,1038.256,922.71,460533.2,922.71,460536.2,0.1,0.2%,469
486,22.9133411229,-13.2341744562,1037.973,922.66,461455.8,922.66,461458.8,0.0,0.0%,471
487,22.9210487895,-13.2377154561,1037.624,922.66,462378.5,922.66,462381.5,0.0,0.0%,473
488,22.9275058052,-13.2441724719,1038.342,1000,463378.5,1000,463381.5,0.0,0.1%,474
489,22.9339628820,-13.2506295487,1037.242,1000,464378.5,1000,464381.5,0.1,0.1%,474
490,22.9404199587,-13.2570866254,1038.13,1000,465378.5,1000,465381.5,0.1,0.1%,474
491,22.9468770355,-13.2635437022,1037.505,999.99,466378.5,999.99,466381.5,0.0,0.1%,474
492,22.9520833333,-13.2705008973,1037.254,954.33,467332.8,954.33,467335.9,0.0,0.0%,475
493,22.9562500000,-13.2778740220,1036.591,932.34,468265.2,932.34,468268.2,0.0,0.1%,477
494,22.9522043557,-13.2852956443,1039.438,930.78,469195.9,930.78,469199,0.2,0.3%,478
495,22.9479166667,-13.2926205041,1035.465,934.11,470130.1,934.12,470133.1,0.2,0.4%,479
496,22.9437500000,-13.2999938608,1037.704,932.34,471062.4,932.34,471065.4,0.1,0.2%,481
497,22.9437500000,-13.3090327470,1035.591,1000,472062.4,1000,472065.4,0.1,0.2%,481
498,22.9492191001,-13.3158857668,1038.993,962.27,473024.7,962.27,473027.7,0.2,0.4%,482
499,22.9556769876,-13.3223436543,1038.405,1000,474024.7,1000,474027.7,0.0,0.1%,483
500,22.9646376660,-13.3228623340,1038.863,972.52,474997.2,972.52,475000.2,0.0,0.0%,485
501,22.9721023673,-13.3187500000,1035.189,927.94,475925.1,927.95,475928.2,0.2,0.4%,486
502,22.9813321735,-13.3187500000,1035.315,1000,476925.1,1000,476928.2,0.0,0.0%,486
503,22.9902680823,-13.3194347489,1037.116,971.12,477896.2,971.12,477899.3,0.1,0.2%,487
504,22.9967260846,-13.3258927512,1034.98,1000,478896.2,1000,478899.3,0.1,0.2%,487
505,23.0031840869,-13.3323507535,1034.557,1000,479896.2,1000,479899.3,0.0,0.0%,487
506,23.0062500000,-13.3401643613,1036.283,926.06,480822.3,926.06,480825.4,0.1,0.2%,488
507,23.0101463282,-13.3476463282,1037.066,929.17,481751.5,929.17,481754.5,0.0,0.1%,489
508,23.0145833333,-13.3549122483,1037.155,936.6,482688.1,936.6,482691.1,0.0,0.0%,490
509,23.0224483389,-13.3562500000,1035.841,864.76,483552.8,864.76,483555.9,0.1,0.2%,491
510,23.0315505368,-13.3565505368,1035.328,986.58,484539.4,986.58,484542.5,0.0,0.1%,492
511,23.0391219580,-13.3604166667,1036.023,925.02,485464.4,925.02,485467.5,0.0,0.1%,493
512,23.0469705878,-13.3636372545,1034.032,921.85,486386.3,921.85,486389.3,0.1,0.2%,494
513,23.0479166667,-13.3722981007,1035.417,963.65,487349.9,963.65,487353,0.1,0.1%,495
514,23.0448772692,-13.3801227308,1035.985,926.16,488276.1,926.16,488279.1,0.0,0.1%,496
515,23.0437500000,-13.3887112282,1037.283,957.99,489234.1,957.99,489237.1,0.1,0.1%,497
516,23.0395833333,-13.3960856631,1036.513,932.36,490166.4,932.36,490169.5,0.0,0.1%,499
517,23.0395833333,-13.4051244795,1038.488,1000,491166.4,1000,491169.5,0.1,0.2%,499
518,23.0422606559,-13.4130939892,1036.975,928.16,492094.6,928.16,492097.7,0.1,0.2%,500
519,23.0437500000,-13.4215379590,1035.85,948.01,493042.6,948.01,493045.7,0.1,0.1%,501
520,23.0437500000,-13.4305767605,1037.86,1000,494042.6,1000,494045.7,0.1,0.2%,501
521,23.0497282706,-13.4372282706,1035.942,980.13,495022.7,980.13,495025.8,0.1,0.2%,502
522,23.0532100569,-13.4448767236,1034.985,926.38,495949.1,926.38,495952.2,0.1,0.1%,504
523,23.0562500000,-13.4527016658,1034.778,926.18,496875.3,926.18,496878.4,0.0,0.0%,505
524,23.0562500000,-13.4617404434,1034.41,1000,497875.3,1000,497878.4,0.0,0.0%,505
525,23.0604166667,-13.4691157314,1035.827,932.38,498807.7,932.39,498810.8,0.1,0.2%,507
526,23.0604166667,-13.4781544934,1036.292,1000,499807.7,1000,499810.8,0.0,0.0%,508
527,23.0604166667,-13.4871932516,1036.121,1000,500807.7,1000,500810.8,0.0,0.0%,508
528,23.0586427294,-13.4955239373,1035.73,941.46,501749.1,941.46,501752.2,0.0,0.0%,509
529,23.0573394612,-13.5031727946,1035.46,857.91,502607.1,857.91,502610.1,0.0,0.0%,511
530,23.0637997595,-13.5096330929,1035.752,1000,503607.1,1000,503610.1,0.0,0.0%,511
531,23.0715126590,-13.5131793257,1036.054,922.57,504529.6,922.57,504532.7,0.0,0.0%,513
532,23.0779731432,-13.5196398099,1036.144,1000,505529.6,1000,505532.7,0.0,0.0%,514
533,23.0844336566,-13.5261003233,1036.057,1000,506529.6,1000,506532.7,0.0,0.0%,514
534,23.0908942029,-13.5325608695,1033.669,999.99,507529.6,1000,507532.7,0.1,0.2%,515
535,23.0973548778,-13.5390215445,1033.785,1000,508529.6,1000,508532.7,0.0,0.0%,515
536,23.0979166667,-13.5478360840,1034.333,977.09,509506.7,977.09,509509.8,0.0,0.1%,516
537,23.0979166667,-13.5568747916,1034.506,1000,510506.7,1000,510509.8,0.0,0.0%,517
538,23.0979166667,-13.5659134943,1035.94,1000,511506.7,1000,511509.8,0.1,0.1%,517
539,23.1024649311,-13.5729166667,1033.303,917.96,512424.7,917.96,512427.8,0.2,0.3%,519
540,23.1100642976,-13.5767309643,1034.511,924.42,513349.1,924.42,513352.2,0.1,0.1%,520
541,23.1104166667,-13.5856290832,1035.776,985.19,514334.3,985.19,514337.4,0.1,0.1%,521
542,23.1140513466,-13.5932180133,1036.778,927.18,515261.5,927.18,515264.5,0.1,0.1%,522
543,23.1187500000,-13.6003825555,1035.705,941.73,516203.2,941.73,516206.3,0.1,0.1%,523
544,23.1229166667,-13.6077594099,1035.863,932.42,517135.6,932.42,517138.7,0.0,0.0%,525
545,23.1229166667,-13.6167980752,1035.199,1000,518135.6,1000,518138.7,0.0,0.1%,526
546,23.1250042556,-13.6250042556,1034.197,935.58,519071.2,935.58,519074.3,0.1,0.1%,528
547,23.1270833333,-13.6332138212,1034.082,935.72,520006.9,935.72,520010,0.0,0.0%,529
548,23.1270833333,-13.6422524681,1034.905,1000,521006.9,1000,521010,0.0,0.1%,529
549,23.1294958986,-13.6503292319,1036.241,930.93,521937.8,930.93,521940.9,0.1,0.1%,530
550,23.1354166667,-13.6570072838,1034.644,977.87,522915.7,977.87,522918.8,0.1,0.2%,531
551,23.1364623773,-13.6656290440,1037.044,960.57,523876.3,960.57,523879.4,0.1,0.2%,532
552,23.1429247847,-13.6720914514,1034.423,1000,524876.3,1000,524879.4,0.2,0.3%,532
553,23.1506408274,-13.6756408274,1035.356,922.51,525798.8,922.51,525801.9,0.1,0.1%,534
554,23.1592636379,-13.6770833333,1035.601,946.4,526745.2,946.4,526748.3,0.0,0.0%,535
555,23.1673266859,-13.6798266859,1033.901,923.58,527668.8,923.58,527671.9,0.1,0.2%,536
