"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
280,23.0321938469,-17.3831902182,981,568.63,200402.7,568.63,200402.8,0.0,0.0%,1517
281,23.0307275195,-17.3805698852,981.035,329.21,200731.9,329.21,200732,0.0,0.0%,1521
282,23.0333426746,-17.3772221803,981.12,463.15,201195.1,463.15,201195.1,0.0,0.0%,1534
283,23.0270773477,-17.3739444959,981.231,758.23,201953.3,758.23,201953.4,0.0,0.0%,1543
284,23.0256154206,-17.3661514451,981.536,876.36,202829.7,876.36,202829.7,0.0,0.0%,1548
285,23.0214595660,-17.3699104109,982,606.75,203436.4,606.75,203436.5,0.0,0.1%,1556
286,23.0160525768,-17.3675660745,981.575,630.49,204066.9,630.49,204067,0.0,0.1%,1563
287,23.0148539776,-17.3618402204,981.562,646.38,204713.3,646.38,204713.3,0.0,0.0%,1568
288,23.0185544502,-17.3588003388,982,517.55,205230.8,517.55,205230.9,0.0,0.1%,1577
289,23.0163183927,-17.3550958787,981.357,473.88,205704.7,473.88,205704.8,0.1,0.1%,1590
290,23.0126367072,-17.3559674112,981.809,403.01,206107.7,403.01,206107.8,0.1,0.1%,1596
291,23.0092146247,-17.3561816399,981.208,364.48,206472.2,364.48,206472.3,0.1,0.2%,1598
292,23.0078515455,-17.3493141043,982.029,773.74,207245.9,773.74,207246,0.1,0.1%,1611
293,23.0041833806,-17.3460387214,982.118,532.36,207778.3,532.36,207778.4,0.0,0.0%,1617
294,23.0040647731,-17.3404923531,982.119,613.96,208392.3,613.96,208392.3,0.0,0.0%,1624
295,23.0057981430,-17.3383950486,982.404,296.35,208688.6,296.35,208688.7,0.1,0.1%,1626
296,23.0063891459,-17.3301582145,982.66,913.76,209602.4,913.76,209602.4,0.0,0.0%,1637
297,23.0041136626,-17.3266620053,983,456.32,210058.7,456.32,210058.8,0.0,0.1%,1640
298,23.0026380662,-17.3248245969,983,256.82,210315.5,256.82,210315.6,0.0,0.0%,1645
299,23.0019076107,-17.3195950859,983.07,583.95,210899.5,583.95,210899.5,0.0,0.0%,1655
300,23.0054521633,-17.3168870129,983.195,481.46,211380.9,481.46,211381,0.0,0.0%,1658
301,23.0060328776,-17.3106463951,983.044,693.42,212074.3,693.42,212074.4,0.0,0.0%,1663
302,23.0073781207,-17.3067256347,983.498,456.88,212531.2,456.88,212531.3,0.1,0.1%,1669
303,23.0023581612,-17.3015240094,983.272,785,213316.2,785,213316.3,0.0,0.0%,1674
304,22.9951437426,-17.3006455140,984,773.13,214089.3,773.13,214089.4,0.1,0.1%,1681
305,22.9956483035,-17.2947140102,984.036,658.64,214748,658.64,214748.1,0.0,0.0%,1684
306,22.9922797338,-17.2912861467,983.62,521.72,215269.7,521.72,215269.8,0.0,0.1%,1690
307,22.9877635405,-17.2918757898,984.036,484.57,215754.3,484.58,215754.3,0.0,0.1%,1693
308,22.9863093091,-17.2856043820,984,711.08,216465.4,711.08,216465.4,0.0,0.0%,1699
309,22.9806625889,-17.2830322728,984,664.45,217129.8,664.45,217129.9,0.0,0.0%,1705
310,22.9740677464,-17.2837355169,985.133,705.5,217835.3,705.5,217835.4,0.1,0.2%,1711
311,22.9698039369,-17.2833854266,984.33,455,218290.3,455,218290.4,0.1,0.2%,1721
312,22.9642000478,-17.2823483058,985.132,606.79,218897.1,606.79,218897.2,0.1,0.1%,1729
313,22.9602429070,-17.2853533117,985.289,536.31,219433.4,536.31,219433.5,0.0,0.0%,1736
314,22.9541405009,-17.2817522926,984.48,761.46,220194.9,761.46,220194.9,0.1,0.1%,1740
315,22.9496006417,-17.2782723748,985.96,617.52,220812.4,617.52,220812.5,0.1,0.2%,1748
316,22.9417293198,-17.2769167296,986,850.28,221662.7,850.28,221662.7,0.0,0.0%,1755
317,22.9330255065,-17.2755296840,985.406,938.11,222600.8,938.11,222600.8,0.0,0.1%,1760
318,22.9264560001,-17.2754619028,986.031,698.57,223299.3,698.57,223299.4,0.1,0.1%,1767
319,22.9193147360,-17.2755983573,986.008,759.47,224058.8,759.47,224058.9,0.0,0.0%,1776
320,22.9160582419,-17.2731271427,986.276,441.24,224500.1,441.24,224500.1,0.0,0.1%,1782
321,22.9096234344,-17.2723766045,986.253,689.24,225189.3,689.24,225189.4,0.0,0.0%,1789
322,22.9028803342,-17.2726585208,986.047,717.68,225907,717.68,225907.1,0.0,0.0%,1795
323,22.9021000585,-17.2703325905,987,270.46,226177.4,270.46,226177.5,0.2,0.4%,1796
324,22.8975338567,-17.2667509583,986.958,626.79,226804.2,626.79,226804.3,0.0,0.0%,1807
325,22.8913570388,-17.2628614617,987.001,785.3,227589.5,785.3,227589.6,0.0,0.0%,1813
326,22.8879719024,-17.2625724010,987.046,361.38,227950.9,361.38,227951,0.0,0.0%,1820
327,22.8820105964,-17.2635696971,987,643.44,228594.4,643.44,228594.4,0.0,0.0%,1827
328,22.8759500837,-17.2638927804,988,645.44,229239.8,645.44,229239.9,0.1,0.2%,1832
329,22.8721406376,-17.2586135090,987.633,710.96,229950.8,710.96,229950.8,0.0,0.1%,1841
330,22.8679845601,-17.2528293314,988,777.89,230728.6,777.89,230728.7,0.0,0.0%,1847
331,22.8602481526,-17.2564685642,988.408,916,231644.6,916,231644.7,0.0,0.0%,1853
332,22.8582124596,-17.2533276938,988.057,409.5,232054.1,409.5,232054.2,0.0,0.1%,1860
333,22.8569640276,-17.2492054191,988.26,475.14,232529.3,475.15,232529.4,0.0,0.0%,1869
334,22.8531226533,-17.2468498862,988.459,484.6,233013.9,484.6,233014,0.0,0.0%,1874
335,22.8472723212,-17.2444149788,988.399,678.01,233691.9,678.01,233692,0.0,0.0%,1882
336,22.8413033739,-17.2405947228,988.081,762.7,234454.6,762.7,234454.7,0.0,0.0%,1889
337,22.8357707019,-17.2365093537,988.393,742.05,235196.7,742.05,235196.7,0.0,0.0%,1896
338,22.8274245632,-17.2363086818,988.856,887.9,236084.6,887.9,236084.6,0.0,0.1%,1901
339,22.8263450043,-17.2310899262,988.855,588.87,236673.4,588.87,236673.5,0.0,0.0%,1905
340,22.8252076087,-17.2269384731,989,475.11,237148.5,475.11,237148.6,0.0,0.0%,1914
341,22.8200353049,-17.2278669849,989.035,559.62,237708.2,559.62,237708.2,0.0,0.0%,1919
342,22.8176917253,-17.2223894504,989.009,655.45,238363.6,655.45,238363.7,0.0,0.0%,1926
343,22.8172279483,-17.2198998421,989.039,279.91,238643.5,279.91,238643.6,0.0,0.0%,1930
344,22.8186599392,-17.2170040800,989.03,354.83,238998.3,354.83,238998.4,0.0,0.0%,1934
345,22.8123020255,-17.2137380041,989.018,766.79,239765.1,766.79,239765.2,0.0,0.0%,1945
346,22.8120111948,-17.2091854416,989.241,504.79,240269.9,504.79,240270,0.0,0.0%,1949
347,22.8086352388,-17.2064836044,989.718,467.29,240737.2,467.29,240737.3,0.1,0.1%,1957
348,22.8053792394,-17.2035394926,989.355,475.52,241212.7,475.52,241212.8,0.0,0.1%,1965
349,22.8034459006,-17.2008251669,990,364.05,241576.8,364.05,241576.9,0.1,0.2%,1974
350,22.8003984268,-17.2026437712,989.279,381.56,241958.3,381.56,241958.4,0.1,0.2%,1980
351,22.7964881224,-17.1997439126,989.285,525.36,242483.7,525.36,242483.8,0.0,0.0%,1983
352,22.7939019478,-17.1980074785,990.008,335.57,242819.3,335.58,242819.4,0.1,0.2%,1988
353,22.7894355168,-17.1952142542,990.07,566.83,243386.1,566.83,243386.2,0.0,0.0%,1997
354,22.7847171690,-17.1958670699,990.01,507.09,243893.2,507.09,243893.3,0.0,0.0%,2007
355,22.7807067743,-17.1942643476,990.196,462.01,244355.2,462.01,244355.3,0.0,0.0%,2012
356,22.7780179864,-17.1886737403,990.294,681.63,245036.8,681.63,245036.9,0.0,0.0%,2019
357,22.7780738310,-17.1842161327,990.345,493.36,245530.2,493.36,245530.3,0.0,0.0%,2023
358,22.7760908776,-17.1802550308,990.38,486.5,246016.7,486.5,246016.8,0.0,0.0%,2033
359,22.7740910649,-17.1774749110,990.841,374.07,246390.8,374.07,246390.9,0.1,0.1%,2041
360,22.7716894638,-17.1736337223,990.463,495.98,246886.8,495.98,246886.8,0.0,0.1%,2050
361,22.7663308171,-17.1741261903,991,572.69,247459.4,572.69,247459.5,0.1,0.1%,2056
362,22.7607871763,-17.1746746282,991.829,592.89,248052.3,592.89,248052.4,0.1,0.1%,2063
363,22.7606761042,-17.1672826113,991.124,818.17,248870.5,818.17,248870.6,0.0,0.1%,2070
364,22.7625608793,-17.1656702685,991.561,268.42,249138.9,268.42,249139,0.1,0.2%,2077
365,22.7662355662,-17.1624870389,991.876,526.27,249665.2,526.27,249665.3,0.0,0.1%,2089
366,22.7630331066,-17.1630561444,991.386,346.49,250011.7,346.49,250011.8,0.1,0.1%,2091
367,22.7582954251,-17.1568642723,991.964,850.68,250862.4,850.69,250862.4,0.0,0.1%,2100
368,22.7571417584,-17.1520856203,991.923,542.92,251405.3,542.92,251405.4,0.0,0.0%,2108
369,22.7576004082,-17.1466795016,992.085,600.29,252005.6,600.29,252005.7,0.0,0.0%,2117
370,22.7533236198,-17.1443311393,992,524.05,252529.6,524.05,252529.7,0.0,0.0%,2123
371,22.7525167970,-17.1416486419,992.207,309.04,252838.7,309.04,252838.7,0.0,0.1%,2132
372,22.7504401840,-17.1354889975,992.045,716.61,253555.3,716.61,253555.4,0.0,0.0%,2138
373,22.7509136731,-17.1313343698,992.17,462.55,254017.8,462.55,254017.9,0.0,0.0%,2142
374,22.7551460559,-17.1299838966,992.288,474.53,254492.3,474.53,254492.4,0.0,0.0%,2153
375,22.7531442841,-17.1248769632,992.022,604,255096.3,604,255096.4,0.0,0.0%,2160
376,22.7511141400,-17.1234678225,992.303,266.45,255362.8,266.45,255362.9,0.1,0.1%,2168
377,22.7535358538,-17.1182278734,992.242,634.59,255997.4,634.59,255997.5,0.0,0.0%,2174
378,22.7505838489,-17.1125689477,992.995,700.65,256698,700.65,256698.1,0.1,0.1%,2182
379,22.7487269631,-17.1057083392,993,784.56,257482.6,784.56,257482.7,0.0,0.0%,2186
380,22.7453888004,-17.1009689590,993,633.5,258116.1,633.5,258116.2,0.0,0.0%,2193
381,22.7392276024,-17.1011817949,993,656.15,258772.2,656.15,258772.3,0.0,0.0%,2202
382,22.7356585816,-17.1013621535,993.311,380.37,259152.6,380.37,259152.7,0.0,0.1%,2210
383,22.7333454484,-17.1035855212,993.001,348.07,259500.7,348.07,259500.8,0.1,0.1%,2222
384,22.7283238595,-17.1059819463,993.184,596.62,260097.3,596.62,260097.4,0.0,0.0%,2229
385,22.7224677917,-17.1025811357,994,728.07,260825.4,728.07,260825.5,0.1,0.1%,2235
386,22.7242575583,-17.0953477529,993.825,822.87,261648.2,822.87,261648.3,0.0,0.0%,2244
387,22.7200326339,-17.0943994346,994,461.75,262110,461.75,262110.1,0.0,0.0%,2250
388,22.7190974155,-17.0871037296,994,813.53,262923.5,813.53,262923.6,0.0,0.0%,2256
389,22.7165244480,-17.0865506755,994.03,280.61,263204.1,280.61,263204.2,0.0,0.0%,2262
390,22.7139166833,-17.0824850858,994.367,528.67,263732.8,528.67,263732.9,0.0,0.1%,2269
391,22.7083369866,-17.0791000697,995,702.18,264435,702.18,264435.1,0.1,0.1%,2277
392,22.7051137371,-17.0774633244,995,387.97,264823,387.97,264823,0.0,0.0%,2286
393,22.7060627335,-17.0730093216,994.425,503.17,265326.1,503.17,265326.2,0.1,0.1%,2295
394,22.7026025433,-17.0695060076,995.001,534.77,265860.9,534.77,265861,0.1,0.1%,2301
395,22.7049170426,-17.0638235110,995.122,675.42,266536.3,675.42,266536.4,0.0,0.0%,2307
396,22.7042966901,-17.0577340857,995.049,677.14,267213.5,677.14,267213.6,0.0,0.0%,2312
397,22.7009576256,-17.0549582117,996,469.81,267683.3,469.81,267683.4,0.1,0.2%,2318
398,22.7005467977,-17.0507844620,995.989,463.97,268147.3,463.97,268147.3,0.0,0.0%,2328
399,22.6970736108,-17.0456521962,995.486,677.73,268825,677.73,268825.1,0.0,0.1%,2335
400,22.6982748926,-17.0413511236,996.129,492.88,269317.9,492.88,269318,0.1,0.1%,2341
401,22.6938242987,-17.0370487784,996.111,671.73,269989.6,671.73,269989.7,0.0,0.0%,2348
402,22.6873046427,-17.0338843366,996,777.46,270767.1,777.46,270767.1,0.0,0.0%,2355
403,22.6806438312,-17.0318934903,996,742.6,271509.7,742.6,271509.7,0.0,0.0%,2359
404,22.6768639708,-17.0312951409,996.024,407.85,271917.5,407.85,271917.6,0.0,0.0%,2367
405,22.6718476309,-17.0283796447,997,623.98,272541.5,623.98,272541.6,0.1,0.2%,2376
406,22.6679958517,-17.0313223004,997,523.67,273065.2,523.67,273065.2,0.0,0.0%,2382
407,22.6676069134,-17.0281715085,997,351.15,273416.3,351.15,273416.4,0.0,0.0%,2390
408,22.6621413106,-17.0246198691,996.174,702.24,274118.5,702.24,274118.6,0.1,0.1%,2396
409,22.6598733273,-17.0241511161,996.983,246.99,274365.5,246.99,274365.6,0.2,0.3%,2400
410,22.6604050407,-17.0184050071,997.018,638.43,275004,638.43,275004.1,0.0,0.0%,2412
411,22.6545379721,-17.0175348752,997.091,632.08,275636,632.08,275636.1,0.0,0.0%,2417
412,22.6549488959,-17.0128274602,997.202,522.8,276158.8,522.8,276158.9,0.0,0.0%,2423
413,22.6506489853,-17.0093457840,997.489,598.41,276757.3,598.41,276757.3,0.0,0.0%,2429
414,22.6474295701,-17.0049007746,998,599.59,277356.8,599.59,277356.9,0.0,0.1%,2435
415,22.6410184618,-17.0038168767,997.995,693.13,278050,693.13,278050.1,0.0,0.0%,2440
416,22.6354961579,-17.0036109921,998.436,588.48,278638.5,588.48,278638.5,0.0,0.1%,2448
417,22.6367350765,-17.0100480988,998,724.5,279363,724.5,279363,0.0,0.1%,2457
418,22.6336040219,-17.0053996822,998,613.03,279976,613.03,279976.1,0.0,0.0%,2462
419,22.6320282441,-17.0051403367,998,170.23,280146.2,170.23,280146.3,0.0,0.0%,2467
420,22.6272013997,-17.0050066753,998.757,514.19,280660.4,514.19,280660.5,0.1,0.1%,2477
421,22.6212123883,-17.0055368737,998.627,640.42,281300.8,640.42,281300.9,0.0,0.0%,2484
422,22.6150486786,-17.0019458611,998.709,767.28,282068.1,767.28,282068.2,0.0,0.0%,2491
423,22.6143611464,-16.9976116739,999,485.22,282553.3,485.22,282553.4,0.0,0.1%,2496
424,22.6107401021,-16.9941961346,999,539.97,283093.3,539.97,283093.4,0.0,0.0%,2504
425,22.6087774601,-16.9878022377,999.122,737.83,283831.1,737.83,283831.2,0.0,0.0%,2513
426,22.6035813881,-16.9906255057,999,635.46,284466.6,635.46,284466.7,0.0,0.0%,2520
427,22.5988286270,-16.9896971674,999,516.45,284983,516.45,284983.1,0.0,0.0%,2523
428,22.5960602005,-16.9922051628,999.569,404.91,285387.9,404.91,285388,0.1,0.1%,2531
429,22.5913281501,-16.9880555264,1000,681.79,286069.7,681.79,286069.8,0.0,0.1%,2538
430,22.5904743555,-16.9916465635,999.296,407.69,286477.4,407.69,286477.5,0.1,0.2%,2546
431,22.5861567005,-16.9964965342,1000.261,706.75,287184.2,706.75,287184.3,0.1,0.1%,2554
432,22.5812888367,-16.9928427486,999.892,657.43,287841.6,657.43,287841.7,0.0,0.1%,2560
433,22.5811538985,-16.9979167543,1000.681,561.72,288403.3,561.72,288403.4,0.1,0.1%,2566
434,22.5774481177,-16.9985579811,1000.104,400.95,288804.3,400.95,288804.4,0.1,0.1%,2573
435,22.5721215151,-16.9972622227,1000.653,585.06,289389.3,585.06,289389.4,0.1,0.1%,2582
436,22.5686005189,-16.9952894263,1000.529,433.88,289823.2,433.88,289823.3,0.0,0.0%,2588
437,22.5669398466,-16.9928662648,1000.309,321.23,290144.4,321.23,290144.5,0.0,0.1%,2596
438,22.5688203668,-16.9873270285,1000.472,644.9,290789.3,644.9,290789.4,0.0,0.0%,2599
439,22.5688961905,-16.9823721544,1000.028,548.41,291337.7,548.41,291337.8,0.0,0.1%,2604
440,22.5684455512,-16.9799621210,999.537,271,291608.7,271,291608.8,0.1,0.2%,2610
441,22.5689410385,-16.9756976273,1000.514,474.89,292083.6,474.89,292083.7,0.1,0.2%,2619
442,22.5650934888,-16.9724853553,1000.38,542.48,292626.1,542.48,292626.2,0.0,0.0%,2626
443,22.5687515613,-16.9675808518,1000.015,668.12,293294.2,668.12,293294.3,0.0,0.1%,2633
444,22.5664789763,-16.9637831500,1000.218,485,293779.2,485,293779.3,0.0,0.0%,2640
445,22.5704633716,-16.9584603801,1000.784,726.01,294505.2,726.01,294505.3,0.0,0.1%,2650
446,22.5703639925,-16.9548568192,1001,398.94,294904.2,398.94,294904.3,0.0,0.1%,2654
447,22.5666682730,-16.9495217695,1000.686,709.61,295613.8,709.61,295613.9,0.0,0.0%,2663
448,22.5637703178,-16.9475475343,1001.004,378.18,295992,378.18,295992.1,0.0,0.1%,2670
449,22.5661841281,-16.9435023773,1001,516.25,296508.2,516.25,296508.3,0.0,0.0%,2675
450,22.5646057834,-16.9397110501,1001,452.01,296960.2,452.01,296960.3,0.0,0.0%,2682
451,22.5590946438,-16.9389972005,1001.024,592.34,297552.6,592.34,297552.7,0.0,0.0%,2690
452,22.5526730470,-16.9401930543,1001.383,696.71,298249.3,696.71,298249.4,0.0,0.1%,2695
453,22.5499841692,-16.9383194136,1001.007,353.6,298602.9,353.6,298603,0.1,0.1%,2702
454,22.5530389068,-16.9320900669,1001.002,762.33,299365.2,762.33,299365.3,0.0,0.0%,2707
455,22.5490048763,-16.9305805352,1001.028,461.05,299826.3,461.05,299826.4,0.0,0.0%,2712
456,22.5448299663,-16.9302182677,1001.148,446.54,300272.8,446.54,300272.9,0.0,0.0%,2724
457,22.5419611038,-16.9267639478,1001.017,489.43,300762.2,489.43,300762.3,0.0,0.0%,2729
458,22.5422985649,-16.9239156371,1001.75,317.26,301079.5,317.26,301079.6,0.1,0.2%,2734
459,22.5373828213,-16.9199231697,1001.679,685.17,301764.7,685.17,301764.8,0.0,0.0%,2740
460,22.5347636899,-16.9196199887,1002,281.03,302045.7,281.03,302045.8,0.1,0.1%,2749
461,22.5278169693,-16.9164612845,1001.59,818.46,302864.1,818.46,302864.2,0.0,0.1%,2757
462,22.5221996643,-16.9213999741,1002,810.45,303674.6,810.45,303674.7,0.0,0.1%,2765
463,22.5178709579,-16.9229883409,1002.02,493.5,304168.1,493.5,304168.2,0.0,0.0%,2770
464,22.5136279977,-16.9246443703,1003,487.74,304655.8,487.74,304655.9,0.1,0.2%,2781
465,22.5089569944,-16.9188147685,1003,814.76,305470.6,814.76,305470.7,0.0,0.0%,2789
466,22.5036577562,-16.9133098777,1003.112,830.58,306301.2,830.58,306301.3,0.0,0.0%,2794
467,22.5013431980,-16.9084177388,1003,594.91,306896.1,594.91,306896.2,0.0,0.0%,2803
468,22.4985908365,-16.9116906567,1003.275,466.02,307362.1,466.02,307362.2,0.0,0.1%,2812
469,22.4948845330,-16.9116657818,1003.01,394.86,307757,394.86,307757.1,0.0,0.1%,2816
470,22.4908877459,-16.9099340531,1003.217,466.94,308223.9,466.94,308224,0.0,0.0%,2826
471,22.4903027399,-16.9038189013,1003.654,679.62,308903.5,679.62,308903.6,0.0,0.1%,2834
472,22.4953637660,-16.9015826526,1003.921,593.29,309496.8,593.29,309496.9,0.0,0.0%,2841
473,22.4919409699,-16.9001049849,1003.96,399.66,309896.5,399.66,309896.6,0.0,0.0%,2854
474,22.4945994613,-16.8952861883,1004,603.84,310500.3,603.84,310500.4,0.0,0.0%,2857
475,22.4907939991,-16.8974364954,1004,470.13,310970.4,470.13,310970.5,0.0,0.0%,2868
476,22.4853284059,-16.8951502228,1004,634.92,311605.4,634.92,311605.5,0.0,0.0%,2878
477,22.4883003714,-16.8894450359,1004.023,706.34,312311.7,706.34,312311.8,0.0,0.0%,2885
478,22.4908222816,-16.8876439208,1003.805,334.56,312646.3,334.56,312646.4,0.0,0.1%,2889
479,22.4915913069,-16.8855163977,1003.877,249.3,312895.6,249.3,312895.7,0.0,0.0%,2901
480,22.4882260114,-16.8819315541,1004,534.76,313430.3,534.76,313430.4,0.0,0.0%,2909
481,22.4860415157,-16.8802734657,1004.149,296.4,313726.7,296.4,313726.8,0.0,0.1%,2913
482,22.4866805805,-16.8741567418,1004.092,680.34,314407.1,680.34,314407.2,0.0,0.0%,2925
483,22.4811907527,-16.8749836511,1004.202,592.09,314999.2,592.09,314999.3,0.0,0.0%,2933
484,22.4786547561,-16.8763277429,1004.388,308.46,315307.6,308.46,315307.7,0.0,0.1%,2942
485,22.4761389187,-16.8715459864,1004.014,593.22,315900.8,593.22,315900.9,0.0,0.1%,2950
486,22.4740003466,-16.8658761534,1004.989,667.57,316568.4,667.57,316568.5,0.1,0.1%,2958
487,22.4708279922,-16.8625341917,1005,501.07,317069.5,501.07,317069.6,0.0,0.0%,2964
488,22.4718879309,-16.8559907489,1005,732.9,317802.4,732.9,317802.5,0.0,0.0%,2970
489,22.4677803521,-16.8528012416,1005,562.32,318364.7,562.32,318364.8,0.0,0.0%,2979
490,22.4619447121,-16.8550409232,1005,669.47,319034.2,669.47,319034.3,0.0,0.0%,2987
491,22.4635134736,-16.8505003384,1005,529.58,319563.7,529.58,319563.8,0.0,0.0%,2994
492,22.4652048052,-16.8482089416,1005.349,311.12,319874.9,311.12,319875,0.1,0.1%,3008
493,22.4606190670,-16.8481496817,1005.23,488.75,320363.6,488.75,320363.7,0.0,0.0%,3010
494,22.4604492513,-16.8442080820,1005.074,436.58,320800.2,436.58,320800.3,0.0,0.0%,3023
495,22.4564268300,-16.8463081794,1005.083,487.63,321287.8,487.63,321287.9,0.0,0.0%,3027
496,22.4502357761,-16.8423634787,1006.018,791.15,322079,791.15,322079.1,0.1,0.1%,3041
497,22.4517201466,-16.8409600423,1005.473,221.7,322300.7,221.7,322300.8,0.1,0.2%,3042
498,22.4512754184,-16.8352827612,1006,630.08,322930.7,630.08,322930.8,0.0,0.1%,3052
499,22.4523609180,-16.8298536298,1006.149,611.87,323542.6,611.87,323542.7,0.0,0.0%,3058
500,22.4548767406,-16.8240490205,1006.385,696.1,324238.7,696.1,324238.8,0.0,0.0%,3066
501,22.4531606209,-16.8187392281,1007,615.43,324854.1,615.43,324854.2,0.1,0.1%,3075
502,22.4513743201,-16.8172519769,1006.71,251.68,325105.8,251.68,325105.9,0.1,0.1%,3082
503,22.4502293096,-16.8090474575,1007.324,916.14,326021.9,916.14,326022,0.0,0.1%,3090
504,22.4473000646,-16.8125041943,1007,493.79,326515.7,493.79,326515.8,0.0,0.1%,3097
505,22.4413640221,-16.8097995114,1007.155,699.96,327215.7,699.96,327215.8,0.0,0.0%,3108
506,22.4380488134,-16.8050112809,1007.037,636.92,327852.6,636.92,327852.7,0.0,0.0%,3115
507,22.4326221897,-16.8036864518,1007.058,596.75,328449.4,596.75,328449.5,0.0,0.0%,3117
508,22.4335375669,-16.7979034054,1007.072,647.39,329096.8,647.39,329096.9,0.0,0.0%,3127
509,22.4318994159,-16.7935516119,1007.616,512.28,329609,512.28,329609.1,0.1,0.1%,3134
510,22.4308422822,-16.7890368263,1007.78,512.19,330121.2,512.19,330121.3,0.0,0.0%,3141
511,22.4282435665,-16.7841465675,1007,607.98,330729.2,607.98,330729.3,0.1,0.1%,3150
512,22.4260496225,-16.7827622176,1008,279.6,331008.8,279.6,331008.9,0.2,0.4%,3156
513,22.4224261508,-16.7866821216,1007.871,580.86,331589.7,580.86,331589.8,0.0,0.0%,3162
514,22.4190903415,-16.7808294257,1007.079,738.91,332328.6,738.91,332328.7,0.1,0.1%,3172
515,22.4200262184,-16.7748197600,1007.494,672.51,333001.1,672.51,333001.2,0.0,0.1%,3181
516,22.4174924406,-16.7725650661,1007.921,367.74,333368.8,367.74,333368.9,0.1,0.1%,3189
517,22.4148946315,-16.7688721302,1007.36,493.69,333862.5,493.69,333862.6,0.1,0.1%,3197
518,22.4133824188,-16.7663661458,1008,320.79,334183.3,320.79,334183.4,0.1,0.2%,3204
519,22.4159769262,-16.7607580676,1008.023,679.48,334862.8,679.48,334862.9,0.0,0.0%,3213
520,22.4146300822,-16.7562180984,1008.013,522.54,335385.3,522.54,335385.4,0.0,0.0%,3220
521,22.4127223263,-16.7511167237,1008.077,600.08,335985.4,600.08,335985.5,0.0,0.0%,3228
522,22.4080469360,-16.7473731936,1008.083,648.19,336633.6,648.19,336633.7,0.0,0.0%,3234
523,22.4017882132,-16.7441674144,1008.101,755.8,337389.4,755.8,337389.5,0.0,0.0%,3249
524,22.4032031603,-16.7406428785,1009,418.21,337807.6,418.21,337807.7,0.1,0.2%,3254
525,22.3957504548,-16.7386304490,1009,825.31,338632.9,825.31,338633,0.0,0.0%,3261
526,22.3927612470,-16.7401640540,1008.889,361.11,338994,361.11,338994.1,0.0,0.0%,3265
527,22.3884452122,-16.7429973016,1008.403,556.88,339550.9,556.88,339551,0.1,0.1%,3275
528,22.3847990575,-16.7472549610,1009.314,610.87,340161.8,610.87,340161.9,0.1,0.1%,3281
529,22.3793879273,-16.7439732623,1009.314,681.76,340843.6,681.76,340843.7,0.0,0.0%,3288
530,22.3745018633,-16.7460142445,1009.28,567.85,341411.4,567.85,341411.5,0.0,0.0%,3295
531,22.3712000410,-16.7383104790,1009.344,922.39,342333.8,922.39,342333.9,0.0,0.0%,3300
532,22.3708143642,-16.7329455800,1009.432,595.14,342928.9,595.14,342929,0.0,0.0%,3307
533,22.3694285462,-16.7267878894,1009.962,697.29,343626.2,697.29,343626.3,0.0,0.1%,3313
534,22.3643173486,-16.7224901638,1010,723.39,344349.6,723.39,344349.7,0.0,0.0%,3319
535,22.3673433143,-16.7147646510,1010.006,913.83,345263.4,913.83,345263.5,0.0,0.0%,3326
536,22.3636931323,-16.7134720856,1010,414.73,345678.2,414.73,345678.3,0.0,0.0%,3331
537,22.3597484992,-16.7094870699,1010,609.48,346287.6,609.48,346287.7,0.0,0.0%,3339
538,22.3573159485,-16.7082249507,1010.545,294.64,346582.3,294.64,346582.4,0.1,0.2%,3348
539,22.3563340345,-16.7058328811,1010.216,284.68,346867,284.68,346867.1,0.1,0.1%,3353
540,22.3537904231,-16.6997447172,1010.767,726.32,347593.3,726.32,347593.4,0.0,0.1%,3360
541,22.3530173773,-16.7039749219,1010.663,475.34,348068.6,475.34,348068.7,0.0,0.0%,3366
542,22.3478523998,-16.7022466868,1010.956,583.11,348651.7,583.11,348651.8,0.0,0.1%,3371
543,22.3511601312,-16.6946493742,1011,911.78,349563.5,911.78,349563.6,0.0,0.0%,3375
544,22.3510112018,-16.6873374367,1011,809.34,350372.9,809.34,350373,0.0,0.0%,3386
545,22.3431513774,-16.6892489864,1011,864.61,351237.5,864.61,351237.6,0.0,0.0%,3394
546,22.3420496239,-16.6858178297,1011,397.48,351634.9,397.48,351635.1,0.0,0.0%,3400
547,22.3372003768,-16.6799381389,1011,831.22,352466.2,831.22,352466.3,0.0,0.0%,3406
548,22.3304338339,-16.6793693367,1011,724.49,353190.7,724.49,353190.8,0.0,0.0%,3412
549,22.3294639746,-16.6827666763,1010.221,389.94,353580.6,389.94,353580.7,0.1,0.2%,3419
550,22.3263088574,-16.6811493122,1011.005,381.17,353961.8,381.17,353961.9,0.1,0.2%,3423
551,22.3201580943,-16.6805052632,1011.037,659.93,354621.7,659.93,354621.8,0.0,0.0%,3435
552,22.3177021367,-16.6816423486,1011,290.62,354912.3,290.62,354912.4,0.0,0.0%,3440
553,22.3153844359,-16.6801892312,1011.695,294.92,355207.2,294.92,355207.3,0.1,0.2%,3447
554,22.3090918673,-16.6767484378,1011.637,771.69,355978.9,771.69,355979,0.0,0.0%,3456
