"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
351,18.2245748581,-28.8930307499,199.549,908.51,343141.6,908.51,343156.6,0.1,0.2%,215
352,18.2347675589,-28.8940026677,202.615,1000,344141.6,1000,344156.6,0.2,0.3%,215
353,18.2449445887,-28.8941333803,206.417,992.75,345134.3,992.76,345149.4,0.2,0.4%,216
354,18.2539068819,-28.8914669999,204.001,922.78,346057.1,922.78,346072.2,0.2,0.3%,217
355,18.2581675212,-28.8832606188,202.687,1000,347057.1,1000,347072.2,0.1,0.1%,218
356,18.2660408712,-28.8799832478,205.545,849.61,347906.7,849.61,347921.8,0.2,0.3%,219
357,18.2762918204,-28.8799496720,209.099,1000,348906.7,1000,348921.8,0.2,0.4%,219
358,18.2863933615,-28.8809286587,207.017,991.37,349898.1,991.37,349913.2,0.1,0.2%,220
359,18.2962943593,-28.8832667583,203.488,1000,350898.1,1000,350913.2,0.2,0.4%,220
360,18.3064617159,-28.8821834505,205.939,999.05,351897.1,999.06,351912.2,0.1,0.2%,221
361,18.3166809165,-28.8815219363,206.79,999.57,352896.7,999.57,352911.8,0.0,0.1%,222
362,18.3269154451,-28.8810082974,209.15,1000,353896.7,1000,353911.8,0.1,0.2%,222
363,18.3371383909,-28.8803566303,206.27,999.87,354896.6,999.87,354911.7,0.2,0.3%,223
364,18.3473480683,-28.8795470062,203.295,1000,355896.6,1000,355911.7,0.2,0.3%,224
365,18.3549940331,-28.8841348707,208.263,902.7,356799.3,902.72,356814.4,0.3,0.6%,225
366,18.3616232509,-28.8909304208,208.2,992.68,357792,992.68,357807.1,0.0,0.0%,226
367,18.3717207438,-28.8924920973,207.75,1000,358792,1000,358807.1,0.0,0.0%,226
368,18.3818341499,-28.8939569533,212.023,999.72,359791.7,999.73,359806.8,0.2,0.4%,227
369,18.3920217239,-28.8949705480,208.686,1000,360791.7,1000,360806.8,0.2,0.3%,227
370,18.4021987155,-28.8960545545,209.286,999.88,361791.6,999.88,361806.7,0.0,0.1%,228
371,18.4123340029,-28.8974160465,209.321,1000,362791.6,1000,362806.7,0.0,0.0%,228
372,18.4224732938,-28.8975609368,210.871,989.07,363780.6,989.07,363795.8,0.1,0.2%,229
373,18.4326173715,-28.8962511988,211.623,1000,364780.6,1000,364795.8,0.0,0.1%,229
374,18.4423572712,-28.8937817245,215.479,988.64,365769.3,988.65,365784.4,0.2,0.4%,230
375,18.4515924300,-28.8898639626,213.947,999.99,366769.3,999.99,366784.4,0.1,0.2%,230
376,18.4609565274,-28.8863831563,213.26,991.54,367760.8,991.54,367775.9,0.0,0.1%,231
377,18.4711901467,-28.8858490447,214.932,1000,368760.8,1000,368775.9,0.1,0.2%,231
378,18.4814237661,-28.8853149331,215.812,1000,369760.8,1000,369775.9,0.1,0.1%,231
379,18.4916718860,-28.8851237888,215.767,999.89,370760.7,999.89,370775.8,0.0,0.0%,232
380,18.5019221800,-28.8849840670,220.422,1000,371760.7,1000,371775.9,0.3,0.5%,232
381,18.5116944261,-28.8827375803,217.687,985.24,372746,985.24,372761.1,0.2,0.3%,233
382,18.5212198171,-28.8794031996,219.958,1000,373745.9,1000,373761.1,0.1,0.2%,233
383,18.5304648217,-28.8756286331,220.354,994.19,374740.1,994.19,374755.3,0.0,0.0%,234
384,18.5386685304,-28.8702193099,222.932,999.99,375740.1,999.99,375755.3,0.1,0.3%,234
385,18.5471282859,-28.8652159380,223.688,994.35,376734.5,994.35,376749.6,0.0,0.1%,235
386,18.5566793230,-28.8619427472,226.431,999.99,377734.5,999.99,377749.6,0.2,0.3%,235
387,18.5662303601,-28.8586695564,225.219,1000,378734.5,1000,378749.6,0.1,0.1%,235
388,18.5763268822,-28.8572474551,224.655,997.67,379732.1,997.67,379747.3,0.0,0.1%,236
389,18.5864796904,-28.8560163591,224.646,999.99,380732.1,999.99,380747.3,0.0,0.0%,236
390,18.5966324986,-28.8547852631,225.929,1000,381732.1,1000,381747.3,0.1,0.1%,236
391,18.6067853068,-28.8535541671,225.905,1000,382732.2,1000,382747.3,0.0,0.0%,236
392,18.6157056889,-28.8492284983,226.742,993.73,383725.9,993.73,383741,0.0,0.1%,237
393,18.6245095473,-28.8446104735,229.383,1000,384725.9,1000,384741.1,0.2,0.3%,238
394,18.6335722152,-28.8409882114,232.25,971.25,385697.1,971.25,385712.3,0.2,0.3%,239
395,18.6437814029,-28.8417659666,233.876,1000,386697.2,1000,386712.3,0.1,0.2%,239
396,18.6539905906,-28.8425437218,232.97,1000,387697.2,1000,387712.3,0.1,0.1%,239
397,18.6641997783,-28.8433214769,236.541,999.99,388697.2,1000,388712.3,0.2,0.4%,239
398,18.6743491647,-28.8432644078,236.455,990.45,389687.6,990.45,389702.8,0.0,0.0%,240
399,18.6843665442,-28.8413645303,237.959,999.98,390687.6,999.98,390702.8,0.1,0.2%,240
400,18.6943839237,-28.8394646528,235.877,1000,391687.6,1000,391702.8,0.1,0.2%,240
401,18.7044013033,-28.8375647753,239.162,1000,392687.6,1000,392702.8,0.2,0.3%,240
402,18.7145310667,-28.8363280412,240.963,998.04,393685.6,998.04,393700.8,0.1,0.2%,242
403,18.7247408794,-28.8355637341,243.078,999.99,394685.6,1000,394700.8,0.1,0.2%,242
404,18.7349506922,-28.8347994270,244.455,1000,395685.6,1000,395700.8,0.1,0.1%,242
405,18.7451605049,-28.8340351198,243.416,1000,396685.6,1000,396700.8,0.1,0.1%,242
406,18.7550984790,-28.8361615199,247.512,998.1,397683.7,998.11,397698.9,0.2,0.4%,243
407,18.7650262656,-28.8383962523,248.308,1000,398683.8,1000,398699,0.0,0.1%,243
408,18.7749540522,-28.8406309847,250.189,1000,399683.8,1000,399699,0.1,0.2%,243
409,18.7848818388,-28.8428657171,251.242,999.98,400683.8,999.98,400698.9,0.1,0.1%,243
410,18.7948096254,-28.8451004495,254.226,999.96,401683.7,999.97,401698.9,0.2,0.3%,243
411,18.8050099691,-28.8455922988,256.724,996.88,402680.6,996.88,402695.8,0.1,0.3%,244
412,18.8152549376,-28.8457987455,256.33,1000,403680.6,1000,403695.8,0.0,0.0%,245
413,18.8254999666,-28.8460041470,260.545,1000,404680.6,1000,404695.8,0.2,0.4%,245
414,18.8357457832,-28.8461631168,264.416,999.97,405680.6,999.98,405695.8,0.2,0.4%,246
415,18.8459932629,-28.8462240251,265.474,1000,406680.6,1000,406695.8,0.1,0.1%,246
416,18.8562407427,-28.8462849335,265.815,1000,407680.6,1000,407695.8,0.0,0.0%,246
417,18.8664882224,-28.8463458418,265.768,1000,408680.6,1000,408695.8,0.0,0.0%,246
418,18.8766208335,-28.8474877953,271.585,996.83,409677.4,996.85,409692.6,0.3,0.6%,247
419,18.8867029452,-28.8491050069,274.977,1000,410677.4,1000,410692.7,0.2,0.3%,247
420,18.8967850568,-28.8507222185,279.116,1000,411677.4,1000,411692.7,0.2,0.4%,247
421,18.9068671685,-28.8523394300,280.862,999.99,412677.4,999.99,412692.6,0.1,0.2%,247
422,18.9168883718,-28.8541828134,282.18,998.95,413676.3,998.95,413691.6,0.1,0.1%,248
423,18.9267186691,-28.8567350916,285.339,1000,414676.4,1000,414691.6,0.2,0.3%,248
424,18.9365489663,-28.8592873698,285.594,1000,415676.4,1000,415691.6,0.0,0.0%,248
425,18.9463792636,-28.8618396479,289.378,999.98,416676.4,999.99,416691.6,0.2,0.4%,248
426,18.9560225597,-28.8648493557,289.606,998.25,417674.6,998.25,417689.9,0.0,0.0%,249
427,18.9654426802,-28.8684052216,291.108,1000,418674.6,1000,418689.9,0.1,0.2%,250
428,18.9748634515,-28.8719605129,291.558,1000,419674.6,1000,419689.9,0.0,0.0%,250
429,18.9821376412,-28.8778054587,292.895,960.86,420635.5,960.86,420650.7,0.1,0.1%,251
430,18.9878898885,-28.8852737866,294.627,1000,421635.5,1000,421650.7,0.1,0.2%,251
431,18.9936421359,-28.8927421144,297.462,999.99,422635.5,1000,422650.7,0.2,0.3%,251
432,18.9990966944,-28.9003289610,297.2,995.05,423630.5,995.05,423645.8,0.0,0.0%,253
433,19.0016699136,-28.9090627263,301.023,1000,424630.5,1000,424645.8,0.2,0.4%,253
434,19.0042431327,-28.9177964915,297.874,1000,425630.5,1000,425645.8,0.2,0.3%,253
435,19.0076734034,-28.9262755618,300.623,997.53,426628,997.53,426643.3,0.2,0.3%,254
436,19.0154936829,-28.9289454437,302.352,817.93,427446,817.94,427461.3,0.1,0.2%,255
437,19.0257048126,-28.9281043339,300.432,1000,428446,1000,428461.3,0.1,0.2%,255
438,19.0355838191,-28.9289180332,305.213,967.47,429413.5,967.49,429428.8,0.3,0.5%,256
439,19.0448499795,-28.9327852484,300.935,1000,430413.5,1000,430428.8,0.2,0.4%,256
440,19.0528099101,-28.9382559850,304.993,984.87,431398.3,984.88,431413.6,0.2,0.4%,257
441,19.0599491341,-28.9447342173,302.663,1000,432398.3,1000,432413.7,0.1,0.2%,257
442,19.0676440796,-28.9506123617,303.744,993.58,433391.9,993.58,433407.2,0.1,0.1%,258
443,19.0763052152,-28.9554471800,302.256,1000,434391.9,1000,434407.2,0.1,0.1%,258
444,19.0851060656,-28.9599719743,305.931,993.73,435385.6,993.73,435401,0.2,0.4%,259
445,19.0951829138,-28.9616653603,306.569,1000,436385.7,1000,436401,0.0,0.1%,259
446,19.1052597621,-28.9633587462,305.469,1000,437385.7,1000,437401,0.1,0.1%,259
447,19.1153366103,-28.9650521321,307.899,999.99,438385.6,999.99,438401,0.1,0.2%,259
448,19.1251893079,-28.9638793354,307.974,969.12,439354.8,969.12,439370.1,0.0,0.0%,260
449,19.1349076530,-28.9609885930,306.435,1000,440354.8,1000,440370.1,0.1,0.2%,260
450,19.1449212217,-28.9592456415,309.738,995.02,441349.8,995.02,441365.1,0.2,0.3%,261
451,19.1551072051,-28.9581730162,309.803,1000,442349.8,1000,442365.1,0.0,0.0%,261
452,19.1652931885,-28.9571003910,312.08,1000,443349.8,1000,443365.1,0.1,0.2%,261
453,19.1746946966,-28.9536780875,310.768,991.86,444341.7,991.86,444357,0.1,0.1%,262
454,19.1839242252,-28.9497406668,310.813,999.98,445341.6,999.98,445357,0.0,0.0%,262
455,19.1931537538,-28.9458032461,314.156,1000,446341.7,1000,446357,0.2,0.3%,262
456,19.2020792317,-28.9415211900,313.78,991.17,447332.8,991.17,447348.2,0.0,0.0%,263
457,19.2087101347,-28.9346382791,318.167,999.96,448332.8,999.97,448348.1,0.3,0.4%,263
458,19.2153410377,-28.9277553683,319.086,999.99,449332.8,999.99,449348.1,0.1,0.1%,263
459,19.2219719406,-28.9208724575,319.2,1000,450332.8,1000,450348.1,0.0,0.0%,263
460,19.2286028436,-28.9139895466,319.925,1000,451332.8,1000,451348.2,0.0,0.1%,263
461,19.2361545982,-28.9079128445,325.186,997.99,452330.8,998.01,452346.2,0.3,0.5%,264
462,19.2439356168,-28.9020368639,318.561,1000,453330.8,1000,453346.2,0.4,0.7%,264
463,19.2534773267,-28.9013045029,318.876,934.15,454265,934.15,454280.4,0.0,0.0%,265
464,19.2636517320,-28.9024204752,318.777,1000,455265,1000,455280.4,0.0,0.0%,265
465,19.2738522465,-28.9033318186,320.239,999.97,456264.9,999.97,456280.3,0.1,0.1%,266
466,19.2840562924,-28.9042154865,323.692,1000,457264.9,1000,457280.3,0.2,0.3%,266
467,19.2918786766,-28.9006772188,319.023,857.81,458122.7,857.82,458138.2,0.3,0.5%,267
468,19.2975622517,-28.8931679098,323.616,1000,459122.7,1000,459138.2,0.3,0.5%,267
469,19.2985511394,-28.8845394612,328.105,961.18,460083.9,961.19,460099.4,0.3,0.5%,268
470,19.2959129527,-28.8763823845,320.772,940,461023.9,940.02,461039.4,0.4,0.8%,269
471,19.2883752860,-28.8702679919,321.897,1000,462023.9,1000,462039.4,0.1,0.1%,269
472,19.2790108634,-28.8680940510,321.804,944.84,462968.8,944.84,462984.2,0.0,0.0%,270
473,19.2689310166,-28.8675695821,327.533,985.13,463953.9,985.15,463969.4,0.3,0.6%,271
474,19.2635904294,-28.8598689173,326.491,999.98,464953.9,999.98,464969.4,0.1,0.1%,271
475,19.2582498423,-28.8521682526,330.957,1000,465953.9,1000,465969.4,0.3,0.4%,271
476,19.2529092552,-28.8444675879,335.367,1000,466953.9,1000,466969.4,0.3,0.4%,271
477,19.2491922941,-28.8361713274,339.321,988.46,467942.3,988.47,467957.9,0.2,0.4%,272
478,19.2467412332,-28.8274106959,347.571,1000,468942.3,1000,468957.9,0.5,0.8%,272
479,19.2446379139,-28.8186068357,350.079,997.12,469939.5,997.12,469955,0.1,0.3%,274
480,19.2442391298,-28.8095910637,353.459,1000,470939.5,1000,470955,0.2,0.3%,274
481,19.2447842867,-28.8006616042,355.426,991.1,471930.6,991.11,471946.1,0.1,0.2%,275
482,19.2472767429,-28.7919102026,356.117,1000,472930.6,1000,472946.1,0.0,0.1%,275
483,19.2497691991,-28.7831588009,357.852,1000,473930.6,1000,473946.1,0.1,0.2%,275
484,19.2525652268,-28.7745023920,359.896,997.5,474928.1,997.5,474943.6,0.1,0.2%,276
485,19.2568943785,-28.7663257240,357.933,999.99,475928.1,1000,475943.6,0.1,0.2%,276
486,19.2612235302,-28.7581490559,359.763,1000,476928.1,1000,476943.6,0.1,0.2%,276
487,19.2657196506,-28.7500781005,361.641,996.49,477924.6,996.49,477940.1,0.1,0.2%,278
488,19.2731097846,-28.7438339022,361.617,999.99,478924.6,999.99,478940.1,0.0,0.0%,278
489,19.2785445362,-28.7393268540,359.819,728.93,479653.5,728.94,479669.1,0.1,0.2%,282
490,19.2881321028,-28.7361644723,364.043,999.99,480653.5,999.99,480669,0.2,0.4%,282
491,19.2977196693,-28.7330020905,364.491,1000,481653.5,1000,481669.1,0.0,0.0%,282
492,19.3077011688,-28.7341215134,365.944,982.93,482636.4,982.93,482652,0.1,0.1%,283
493,19.3177415195,-28.7358806135,368.316,1000,483636.4,1000,483652,0.1,0.2%,283
494,19.3279162599,-28.7366622769,368.222,997.69,484634.1,997.69,484649.7,0.0,0.0%,284
495,19.3380879150,-28.7373450569,370.569,996.49,485630.6,996.49,485646.2,0.1,0.2%,285
496,19.3478691300,-28.7400082652,370.444,1000,486630.6,1000,486646.2,0.0,0.0%,285
497,19.3576503450,-28.7426714736,370.161,999.99,487630.6,999.99,487646.2,0.0,0.0%,285
498,19.3674070906,-28.7408114973,374.141,975.08,488605.7,975.09,488621.3,0.2,0.4%,286
499,19.3771590466,-28.7380661549,374.952,1000,489605.7,1000,489621.3,0.0,0.1%,286
500,19.3871126333,-28.7359945047,378.069,999.05,490604.7,999.06,490620.3,0.2,0.3%,287
501,19.3971294783,-28.7341342147,383.088,999.99,491604.7,1000,491620.3,0.3,0.5%,287
502,19.4071463234,-28.7322739246,384.05,1000,492604.7,1000,492620.3,0.1,0.1%,287
503,19.4168057666,-28.7294128325,383.923,995.49,493600.2,995.49,493615.8,0.0,0.0%,288
504,19.4262277321,-28.7258867517,387.992,999.99,494600.2,1000,494615.8,0.2,0.4%,288
505,19.4356496977,-28.7223606709,387.867,1000,495600.2,1000,495615.8,0.0,0.0%,288
506,19.4445407068,-28.7179846771,390.151,994.88,496595.1,994.88,496610.7,0.1,0.2%,289
507,19.4529629970,-28.7128583949,392.338,999.98,497595.1,999.98,497610.7,0.1,0.2%,289
508,19.4613852871,-28.7077321128,394.229,1000,498595.1,1000,498610.7,0.1,0.2%,289
509,19.4696143214,-28.7024298883,394.69,995.94,499591,995.94,499606.7,0.0,0.0%,290
510,19.4756995862,-28.6951759513,396.247,999.98,500591,999.98,500606.6,0.1,0.2%,290
511,19.4817848511,-28.6879220143,396.716,1000,501591,1000,501606.6,0.0,0.0%,290
512,19.4883842905,-28.6810803662,395.602,995.47,502586.5,995.48,502602.1,0.1,0.1%,291
513,19.4935419918,-28.6738472692,396.473,946.98,503533.5,946.98,503549.1,0.1,0.1%,292
514,19.4953295220,-28.6649632739,396.059,1000,504533.5,1000,504549.1,0.0,0.0%,292
515,19.4971170521,-28.6560792785,396.463,1000,505533.5,1000,505549.1,0.0,0.0%,292
516,19.4989319543,-28.6471997434,396.303,999.99,506533.5,999.99,506549.1,0.0,0.0%,293
517,19.5008541808,-28.6383376961,397.681,1000,507533.5,1000,507549.1,0.1,0.1%,293
518,19.5027764072,-28.6294756488,396.918,1000,508533.5,1000,508549.1,0.0,0.1%,293
519,19.5035802681,-28.6204847535,400.179,999.55,509533,999.56,509548.6,0.2,0.3%,294
520,19.5043017705,-28.6114843696,402.02,1000,510533,1000,510548.7,0.1,0.2%,294
521,19.5050232729,-28.6024839856,403.415,1000,511533,1000,511548.7,0.1,0.1%,294
522,19.5110733165,-28.5960702056,403.8,924.92,512457.9,924.92,512473.6,0.0,0.0%,295
523,19.5192987404,-28.5907124029,408.789,999.98,513457.9,1000,513473.6,0.3,0.5%,296
524,19.5275241427,-28.5853545896,407.048,1000,514457.9,1000,514473.6,0.1,0.2%,296
525,19.5348112714,-28.5790287022,405.301,999.87,515457.8,999.87,515473.5,0.1,0.2%,297
526,19.5420883285,-28.5726924231,406.104,1000,516457.8,1000,516473.5,0.0,0.1%,297
527,19.5479876627,-28.5656791463,405.859,968.14,517425.9,968.14,517441.6,0.0,0.0%,298
528,19.5502547399,-28.5568810186,405.959,1000,518425.9,1000,518441.6,0.0,0.0%,298
529,19.5525218171,-28.5480828910,407.874,1000,519425.9,1000,519441.6,0.1,0.2%,298
530,19.5558831212,-28.5396843085,409.349,987.22,520413.2,987.22,520428.8,0.1,0.1%,299
531,19.5614187293,-28.5321229726,411.875,997.89,521411,997.89,521426.7,0.1,0.3%,300
532,19.5693225515,-28.5264053832,412.899,1000,522411,1000,522426.7,0.1,0.1%,301
533,19.5792495554,-28.5271115885,413.282,974.8,523385.8,974.8,523401.5,0.0,0.0%,303
534,19.5888462125,-28.5262684448,416,943.95,524329.8,943.96,524345.5,0.2,0.3%,304
535,19.5974840359,-28.5214503131,417.786,999.99,525329.8,1000,525345.5,0.1,0.2%,304
536,19.6062797095,-28.5168811781,416.991,998.85,526328.6,998.85,526344.3,0.0,0.1%,305
537,19.6154384143,-28.5128846973,418.829,999.99,527328.6,999.99,527344.3,0.1,0.2%,305
538,19.6245974540,-28.5089869226,419.344,995.25,528323.9,995.25,528339.6,0.0,0.1%,306
539,19.6337831175,-28.5129348221,415.713,1000,529323.9,1000,529339.6,0.2,0.4%,306
540,19.6429687811,-28.5168827215,414.66,999.99,530323.9,999.99,530339.6,0.1,0.1%,306
541,19.6519302736,-28.5212076997,416.638,999.63,531323.5,999.63,531339.2,0.1,0.2%,307
542,19.6608136779,-28.5256640306,416.489,1000,532323.5,1000,532339.2,0.0,0.0%,307
543,19.6694515733,-28.5289915447,417.88,922.4,533245.9,922.4,533261.6,0.1,0.2%,308
544,19.6758332824,-28.5219454163,421.447,1000,534245.9,1000,534261.6,0.2,0.4%,308
545,19.6853387249,-28.5192116953,429.606,978.53,535224.4,978.56,535240.2,0.5,0.8%,309
